ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D
BDB8AA2BA9,서울특별시 성동구 고산자로 354,마장**,,서울 성동구,식료품,마장동,20230626,
A4CF81DD03,서울특별시 성동구 고산자로 354,손건********,,서울 성동구,한식-육류/고기,마장동,20230421,
EDB32887DE,서울특별시 성동구 광나루로 130,윤스**,,서울 성동구,분식,뚝섬,20180329,
DA5B732423,서울특별시 성동구 광나루로 130,셀렉***********,커피전문점5,서울 성동구,커피전문점,뚝섬,20180420,
44544F2DCE,서울특별시 성동구 광나루로 130,밥플********,,서울 성동구,백반/가정식,뚝섬,20230713,
EE4985D57B,서울특별시 성동구 광나루로 144,도그**,,서울 성동구,도너츠,뚝섬,20230926,
1DBC834628,서울특별시 성동구 광나루로 144,커피**************,,서울 성동구,커피전문점,뚝섬,20240920,
978A3E2554,서울특별시 성동구 광나루로 144,조양**,,서울 성동구,백반/가정식,뚝섬,20230228,
E4E1737501,서울특별시 성동구 광나루로 152,파티*****,,서울 성동구,베이커리,뚝섬,20220111,
B3DAD00A6C,서울특별시 성동구 광나루로 229,서브***********************,,서울 성동구,카페,성수,20240923,
F200A12359,서울특별시 성동구 광나루로 233,신가*,,서울 성동구,한식-단품요리일반,성수,20230802,20250821
203FEED90F,서울특별시 성동구 광나루로 289,당*,,서울 성동구,한식-단품요리일반,,20240416,
5866051D91,서울특별시 성동구 광나루로 290,신신*,,서울 성동구,중식당,,20180608,
EAA6C3BAD2,서울특별시 성동구 광나루로 290,장맛****,,서울 성동구,한식-국수/만두,,20190517,
544E8A51CC,서울특별시 성동구 광나루로 291,김앤*,,서울 성동구,분식,,20170911,
A50A5265C1,서울특별시 성동구 광나루로 291,스윗***,,서울 성동구,카페,,20221201,
54048E2190,서울특별시 성동구 광나루로 302,오늘***,,서울 성동구,일식당,,20240313,
F7E9A69F8D,서울특별시 성동구 광나루로 302,테크******,,서울 성동구,커피전문점,,20240207,
AFD6BFB090,서울특별시 성동구 광나루로 302,열*,,서울 성동구,한식-육류/고기,,20220520,
3FE023E09E,서울특별시 성동구 광나루로 306,브레***************,,서울 성동구,카페,,20230920,
C33E478AD0,서울특별시 성동구 광나루로 310,그린**,,서울 성동구,백반/가정식,,20220930,
9E0BA26F39,서울특별시 성동구 광나루로 313,해*,,서울 성동구,한식-해물/생선,,20171211,
893B7A1CDB,서울특별시 성동구 광나루로 315,왕분*,,서울 성동구,분식,,20240823,
ADE05152B3,서울특별시 성동구 광나루로 323,빵*,,서울 성동구,일반 유흥주점,,20241002,
B00E0D8C60,서울특별시 성동구 광나루로 325,족발*********,한식-육류/고기23,서울 성동구,한식-육류/고기,,20210209,
5B110F468D,서울특별시 성동구 광나루로 337,메가************,커피전문점2,서울 성동구,커피전문점,,20210723,
A787679642,서울특별시 성동구 금호로 141-1,오픈********,,서울 성동구,카페,신금호,20201103,
C5CAC5BC9E,서울특별시 성동구 금호로 141-2,설내*,,서울 성동구,식료품,신금호,20231117,
CE23799B3A,서울특별시 성동구 금호로 141-2,설내****,,서울 성동구,한식-국밥/설렁탕,신금호,20221208,
8C57DE46AA,서울특별시 성동구 금호로 148-1,라쿵********,,서울 성동구,중식당,신금호,20201118,
0507C6C859,서울특별시 성동구 금호로 148-1,가띠**,,서울 성동구,샌드위치/토스트,신금호,20230817,20250819
45FEE5DBC4,서울특별시 성동구 금호로13길 3,더커**************************,,서울 성동구,카페,신금호,20220728,
8CF0FD6C6A,서울특별시 성동구 금호로1길 41,청정***,,서울 성동구,한식-해물/생선,금남시장,20170725,
51D51815C2,서울특별시 성동구 금호로1길 43,스마*,,서울 성동구,백반/가정식,금남시장,20220927,
2FB0335820,서울특별시 성동구 금호산2길 13,가뱅*******,,서울 성동구,와인바,금남시장,20201013,20250708
46AC67DA98,서울특별시 성동구 금호산2길 18,금남*,,서울 성동구,요리주점,금남시장,20200603,
2DAF105D58,서울특별시 성동구 금호산2길 20,쾌걸***,,서울 성동구,한식-해물/생선,금남시장,20211130,
BEC769D20C,서울특별시 성동구 금호산2길 21,시장**,,서울 성동구,일반 유흥주점,금남시장,20231031,
377472828B,서울특별시 성동구 금호산2길 23,금호**,,서울 성동구,포장마차,금남시장,20201021,
A0615EE5D9,서울특별시 성동구 금호산2길 24,제이*****,,서울 성동구,한식-단품요리일반,금남시장,20231005,
AB86B46958,서울특별시 성동구 금호산2길 26,호남**,,서울 성동구,축산물,금남시장,20230628,
61A7EE0050,서울특별시 성동구 금호산2길 27,형제***,,서울 성동구,떡/한과 제조,금남시장,20190703,20250716
B6CE608009,서울특별시 성동구 금호산8길 13,우리**,,서울 성동구,식료품,금남시장,20240530,
C37E3670B1,서울특별시 성동구 난계로 101-1,더(*************,,서울 성동구,식료품,,20210203,
674011F2F1,서울특별시 성동구 독서당로 160,스위*,,서울 성동구,카페,옥수,20220609,
9918AC572D,서울특별시 성동구 독서당로 166,과자****,,서울 성동구,베이커리,옥수,20181015,
F074FA6DCE,서울특별시 성동구 독서당로 166,해녀*******,,서울 성동구,한식-해물/생선,옥수,20241105,
5DC3FB1D5F,서울특별시 성동구 독서당로 168,코페*******,카페12,서울 성동구,카페,옥수,20221028,
6821430102,서울특별시 성동구 독서당로 177,일그********,,서울 성동구,베이커리,,20200212,
E4A76A9E0C,서울특별시 성동구 독서당로 177,뱅뱅******,,서울 성동구,아이스크림/빙수,,20240105,
C1C544732B,서울특별시 성동구 독서당로 187,피오******,,서울 성동구,주류,,20210707,
B4FE75E894,서울특별시 성동구 독서당로 187,달콤***,,서울 성동구,식료품,,20200519,
5828134AC4,서울특별시 성동구 독서당로 187,영 ****,,서울 성동구,베이커리,,20210721,
61D516DBB4,서울특별시 성동구 독서당로 188,어게*************************,,서울 성동구,와인바,옥수,20201201,
4BF4E76EB1,서울특별시 성동구 독서당로 192,열정**,,서울 성동구,축산물,옥수,20180404,
5C312171F4,서울특별시 성동구 독서당로 194,디핀**,,서울 성동구,양식,옥수,20210702,
41405E4F25,서울특별시 성동구 독서당로 194,라폰*,,서울 성동구,백반/가정식,옥수,20221206,
D3C7D7CE86,서울특별시 성동구 독서당로 194,명가***,한식-국수/만두5,서울 성동구,한식-국수/만두,옥수,20181122,
9F524F74CC,서울특별시 성동구 독서당로 194,푸른****,,서울 성동구,한식-해물/생선,옥수,20210928,
CF4878F0AB,서울특별시 성동구 독서당로 208,푸라*****,한식-육류/고기29,서울 성동구,한식-육류/고기,옥수,20230830,
ED35FCD6A1,서울특별시 성동구 독서당로 216,테이********************,,서울 성동구,커피전문점,옥수,20210524,
0D98347CAA,서울특별시 성동구 독서당로 222,미*,,서울 성동구,일식당,옥수,20190513,
5266257AE8,서울특별시 성동구 독서당로 223,김가*,분식1,서울 성동구,분식,,20171031,
0CCC996EB3,서울특별시 성동구 독서당로 223,커피******,,서울 성동구,카페,,20240723,
8123742D88,서울특별시 성동구 독서당로 223,예당**,,서울 성동구,축산물,,20220922,
F1157A79D0,서울특별시 성동구 독서당로 223,투썸***********,커피전문점13,서울 성동구,커피전문점,,20211013,
830D91CD85,서울특별시 성동구 독서당로 224,깐부******,치킨8,서울 성동구,치킨,옥수,20191029,
07E426EE6F,서울특별시 성동구 독서당로 227,더올**,,서울 성동구,한식-단품요리일반,옥수,20180412,
E71A3EA260,서울특별시 성동구 독서당로 230,앁(****,,서울 성동구,한식-단품요리일반,옥수,20201111,
BB508E9B60,서울특별시 성동구 독서당로 269,아우***************,,서울 성동구,카페,금남시장,20210323,
A8288C7C45,서울특별시 성동구 독서당로 270,마케***,,서울 성동구,이자카야,금남시장,20220413,
9DBBC0BC17,서울특별시 성동구 독서당로 270,윌로**,,서울 성동구,커피전문점,금남시장,20190108,
64632B784A,서울특별시 성동구 독서당로 270,유류**,,서울 성동구,백반/가정식,,20171123,
8EE88EAB44,서울특별시 성동구 독서당로 274,동구**,,서울 성동구,백반/가정식,금남시장,20230828,
E9C5B231DE,서울특별시 성동구 독서당로 276,고돼*****,,서울 성동구,한식-단품요리일반,금남시장,20231127,
2D9601ED38,서울특별시 성동구 독서당로 283,은진****,,서울 성동구,포장마차,금남시장,20200106,
09B5A19D91,서울특별시 성동구 독서당로 285,금남**************,,서울 성동구,와인바,금남시장,20190704,20250714
8980D26E8D,서울특별시 성동구 독서당로 285,폼페*,,서울 성동구,백반/가정식,금남시장,20200914,
4FD8F44568,서울특별시 성동구 독서당로 287,인생*******,,서울 성동구,한식-해물/생선,금남시장,20240920,20250704
A4B6E8F2A9,서울특별시 성동구 독서당로 294,다*,,서울 성동구,농산물,금남시장,20200410,
FE826E7775,서울특별시 성동구 독서당로 296,빽다*********,커피전문점4,서울 성동구,커피전문점,금남시장,20210521,
E25C0935BB,서울특별시 성동구 독서당로 311,본죽**********,한식-죽2,서울 성동구,한식-죽,금남시장,20170622,
3FD4A26C54,서울특별시 성동구 독서당로 318,아이************,,서울 성동구,아이스크림/빙수,금남시장,20240813,
6BF23575B6,서울특별시 성동구 독서당로 322,갈팡******,,서울 성동구,한식-단품요리일반,금남시장,20230530,
596D95834C,서울특별시 성동구 독서당로 329,금호**,,서울 성동구,분식,금남시장,20230905,
2C72D19DB4,서울특별시 성동구 독서당로 329,메가************,커피전문점2,서울 성동구,커피전문점,금남시장,20211012,
E9547BAC81,서울특별시 성동구 독서당로 336,공용**,,서울 성동구,식료품,,20200306,
2F4B0C323E,서울특별시 성동구 독서당로 336,우리***************,,서울 성동구,한식-육류/고기,,20230626,
EBA77DE1F3,서울특별시 성동구 독서당로 337,무진****,,서울 성동구,한식-육류/고기,,20181029,
7CD2C4CE8C,서울특별시 성동구 독서당로 339,오똔*,,서울 성동구,카페,,20240227,
B9CF9A1A80,서울특별시 성동구 독서당로 344,마피****,카페3,서울 성동구,카페,,20180528,
166A58D2FD,서울특별시 성동구 독서당로 375,더(************,,서울 성동구,아이스크림/빙수,,20211018,
641883F244,서울특별시 성동구 독서당로 377,작*,,서울 성동구,한식-육류/고기,,20170705,
132DD33068,서울특별시 성동구 독서당로 381,파파*,,서울 성동구,분식,,20180702,
7E78A7C976,서울특별시 성동구 독서당로 381,이디******,커피전문점6,서울 성동구,커피전문점,,20210421,
DA3FBABC19,서울특별시 성동구 독서당로 381,비비********,,서울 성동구,한식-단품요리일반,,20231128,
B11D3238E3,서울특별시 성동구 독서당로 384,마넌*,,서울 성동구,한식-육류/고기,,20240802,
B2A47557AD,서울특별시 성동구 독서당로 398,교촌*******,치킨6,서울 성동구,치킨,,20231214,
777479BC93,서울특별시 성동구 독서당로 434,참김***,,서울 성동구,분식,,20180123,
90644ECF42,서울특별시 성동구 독서당로 434,위치***,,서울 성동구,카페,,20210805,
DAE13C0508,서울특별시 성동구 동일로 135-1,맨날**,,서울 성동구,양식,,20210111,
69756C0A85,서울특별시 성동구 동일로 257-1,테라**,,서울 성동구,카페,,20200528,
73ADFB70B4,서울특별시 성동구 동일로 75-18,닷 ***************,,서울 성동구,양식,,20231113,
FB0BD34001,서울특별시 성동구 동일로 75-18,올*,,서울 성동구,일식당,,20221216,
C95A3B0715,서울특별시 성동구 동일로43길 1,지하***,,서울 성동구,백반/가정식,,20200812,
5F4BD315F9,서울특별시 성동구 동일로55길 3,팔분***,,서울 성동구,한식-육류/고기,,20241118,
CD542717CA,서울특별시 성동구 동일로57길 9,군자**,,서울 성동구,식료품,,20180828,
C18C547370,서울특별시 성동구 동호로2길 28,타코*****,,서울 성동구,양식,금남시장,20170522,
B918A3FB98,서울특별시 성동구 둘레15길 4-1,에이********,,서울 성동구,카페,성수,20221109,
E2D2AE237A,서울특별시 성동구 둘레9가길 23,태광**,,서울 성동구,농산물,성수,20180418,
5F4E878B3F,서울특별시 성동구 둘레9가길 36,시골**,,서울 성동구,백반/가정식,성수,20180222,
266F94FF9C,서울특별시 성동구 둘레9가길 36,최가**,,서울 성동구,한식-단품요리일반,성수,20210729,
4C60EE6CA4,서울특별시 성동구 둘레9길 18-7,카페****,,서울 성동구,카페,성수,20240115,
6E6BD0839D,서울특별시 성동구 뚝섬로 408-7,성수**********,,서울 성동구,양식,성수,20230911,
24F5384BB4,서울특별시 성동구 뚝섬로 408-7,오푸******,,서울 성동구,카페,성수,20230403,
48B6DB988C,서울특별시 성동구 뚝섬로 420-4,호경***,,서울 성동구,백반/가정식,,20180420,
3FEEF8EC29,서울특별시 성동구 뚝섬로 427-8,헨리****,,서울 성동구,카페,,20241129,
6387170291,서울특별시 성동구 뚝섬로13길 3,안타*,,서울 성동구,동남아/인도음식,,20240808,
7E6B28839A,서울특별시 성동구 뚝섬로13길 5,꽈배********,,서울 성동구,분식,,20220208,
CD14EDE90F,서울특별시 성동구 뚝섬로1길 10,카페**,,서울 성동구,카페,,20240315,
0F646F50F7,서울특별시 성동구 뚝섬로1길 25,더카*******,카페2,서울 성동구,카페,뚝섬,20200821,
C4BF630797,서울특별시 성동구 뚝섬로1길 31,오뜨*******,,서울 성동구,양식,뚝섬,20190515,
4A42915A44,서울특별시 성동구 뚝섬로1길 31,매머*************,,서울 성동구,커피전문점,뚝섬,20230420,
3B463692E1,서울특별시 성동구 뚝섬로1길 55,돼지*,,서울 성동구,한식-육류/고기,뚝섬,20220905,
E2E58BA667,서울특별시 성동구 뚝섬로1길 63,오늘************,,서울 성동구,백반/가정식,뚝섬,20240426,
2E4264DFBD,서울특별시 성동구 뚝섬로3길 16,쿠켄**,,서울 성동구,치킨,성수,20190228,
37075F1B6D,서울특별시 성동구 뚝섬로3길 16,성수**,,서울 성동구,한식-육류/고기,성수,20231103,
89D3C820E9,서울특별시 성동구 뚝섬로5길 11,하피********,,서울 성동구,카페,성수,20210420,
E4FEADA057,서울특별시 성동구 뚝섬로7길 14,와일*****,,서울 성동구,양식,성수,20221020,
